"datetime","reference_datetime","model_id","site_id","parameter","family","prediction","variable","depth_m","duration","project_id"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",29,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.037235893598514,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.0319876222315276,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.00577212077829767,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.0215543467042525,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",30,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.032710558795168,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0344087202327234,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0442616278509086,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0538928245494351,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0554127654656016,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0334553360326437,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0297505734933129,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0371378957607095,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.029649865291656,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.000246871015557124,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0033288354506084,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.00394188365389653,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.00301905339259147,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.0105517486616964,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.00224111179055015,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",31,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
